"Environment Canada"
"Monthly Values for September - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHAPAIS","49.823","-74.975","QC","11.8","2",NA,"26.3","2","-1.8","0","",,NA,"95.6","6",NA,"","10","",,NA,"173.2","0.0","7091299"
"CHIBOUGAMAU CHAPAIS A","49.767","-74.533","QC","12.7","9",NA,"26.0","9","-0.5","9","0.0","9",NA,"72.4","9",NA,"","9","","",NA,"116.5","5.1","7091404"
"LA GRANDE 4 A","53.755","-73.675","QC","9.8","12",NA,"22.1","12","-3.4","12","",,NA,"60.2","14",NA,"","8","",,NA,"148.2","0.0","7093714"
"LA GRANDE RIVIERE A","53.625","-77.704","QC","9.5","0",NA,"21.7","0","-1.2","0","0.0","0",NA,"87.8","0",NA,"","8","",,NA,"256.4","0.0","7093716"
"LA GRANDE IV","53.757","-73.679","QC","8.8","3",NA,"22.7","3","-3.4","0","",,NA,"90.8","3",NA,"","8","",,NA,"247.7","0.0","7093GJ5"
"MATAGAMI A","49.762","-77.803","QC","11.9","15",NA,"25.3","15","-2.9","14","",,NA,"71.3","15",NA,"","7","",,NA,"91.2","0.0","7094636"
"MATAGAMI","49.758","-77.793","QC","12.9","0",NA,"26.0","0","-2.5","0","",,NA,"86.2","0",NA,"","8","",,NA,"159.2","5.0","7094637"
"VAL-D'OR","48.056","-77.786","QC","13.4","0",NA,"28.5","0","-2.2","0","",,NA,"78.2","0",NA,"","12","",,NA,"144.0","6.8","7098603"
"VAL D'OR A","48.053","-77.783","QC","13.2","4",NA,"28.8","4","-1.9","4","",,NA,"77.2","4",NA,"","10","",,NA,"132.7","7.2","7098605"
"LAC BERRY","48.800","-78.283","QC","13.0","7","2.5","28.0","7","-4.0","2","0.0","0","0.0","99.4","3",NA,"0.0","11","","",NA,"118.9","4.8","709CEE9"
"INUKJUAK","58.472","-78.077","QC","6.8","14",NA,"15.9","13","-0.5","14","",,NA,"28.7","14",NA,"","6","",,NA,"179.2","0.0","7103280"
"KUUJJUARAPIK","55.367","-77.567","QC","9.1","3",NA,"22.3","3","-0.5","2","",,NA,"39.4","7",NA,"","7","",,NA,"240.1","0.0","7103539"
"INUKJUAK A","58.472","-78.077","QC","6.8","3",NA,"16.0","2","-0.5","1","",,NA,"22.1","3",NA,"","6","",,NA,"301.1","0.0","710S005"
"KUUJJUAQ A","58.089","-68.422","QC","6.4","0",NA,"21.8","0","-5.7","0","0.2","0",NA,"59.6","0",NA,"","10","",,NA,"347.7","0.0","7113535"
"PARC NATIONAL DES PINGUALUIT","61.313","-73.668","QC","3.0","7",NA,"10.9","5","-4.3","3","",,NA,"53.6","8",NA,"","10","",,NA,"345.9","0.0","7115800"
"RIVIERE AUX FEUILLES","57.909","-72.976","QC","6.0","7",NA,"21.6","6","-5.7","2","",,NA,"23.9","7",NA,"","8","",,NA,"275.3","0.0","7116505"
"SALLUIT","62.179","-75.670","QC","4.4","4",NA,"13.3","2","-2.9","3","",,NA,"28.2","6",NA,"","8","",,NA,"354.3","0.0","7117800"
"SCHEFFERVILLE A","54.805","-66.805","QC","7.0","13",NA,"21.4","13","-3.1","13","",,NA,"40.6","14",NA,"","6","",,NA,"186.5","0.0","7117823"
"SCHEFFERVILLE","54.800","-66.800","QC","6.3","3",NA,"21.4","3","-3.4","1","",,NA,"62.1","3",NA,"","11","",,NA,"316.0","0.0","7117827"
"AROOSTOOK","46.712","-67.716","NB","14.2","0","1.0","28.5","0","-2.0","0","0.0","0","0.0","55.2","0","64.0","0.0","8","","",NA,"126.7","13.6","8100300"
"BAS CARAQUET","47.802","-64.833","NB","14.5","0",NA,"29.3","0","4.6","0","",,NA,"101.0","0",NA,"","15","",,NA,"115.4","10.7","8100467"
"BAS CARAQUET","47.800","-64.867","NB","",,NA,"",,"",,"0.0","0",NA,"87.6","0",NA,"0.0","6","","",NA,"","","8100468"
"BATHURST A","47.630","-65.739","NB","13.7","0",NA,"30.3","0","-1.2","0","0.0","0",NA,"67.0","0",NA,"","10","",,NA,"136.9","8.5","8100505"
"BUCTOUCHE CDA CS","46.430","-64.768","NB","14.8","0",NA,"28.9","0","0.6","0","",,NA,"41.6","0",NA,"","7","",,NA,"110.8","14.9","8100593"
"CHARLO AUTO","47.990","-66.334","NB","13.7","0",NA,"28.9","0","1.2","0","",,NA,"112.0","0",NA,"","7","",,NA,"135.3","5.0","8100885"
"MIRAMICHI RCS","47.009","-65.465","NB","14.8","0",NA,"28.2","0","-0.7","0","",,NA,"86.0","0",NA,"","8","",,NA,"111.1","15.2","8100989"
"DOAKTOWN AUTO RCS","46.585","-66.010","NB","14.0","0",NA,"28.8","0","-0.3","0","",,NA,"35.7","0",NA,"","7","",,NA,"133.1","11.9","8101201"
"EDMUNDSTON","47.417","-68.324","NB","12.6","0",NA,"29.7","0","-3.5","0","",,NA,"86.1","0",NA,"","11","",,NA,"166.2","5.6","8101303"
"FREDERICTON","45.869","-66.537","NB","15.2","7",NA,"29.4","7","-1.8","7","",,NA,"24.1","7",NA,"","5","",,NA,"81.0","16.5","8101505"
"FREDERICTON CDA CS","45.920","-66.609","NB","15.4","2",NA,"29.3","2","2.9","0","",,NA,"36.8","3",NA,"","7","",,NA,"90.9","19.2","8101605"
"FUNDY PARK (ALMA) CS","45.600","-64.950","NB","14.7","1",NA,"26.9","1","2.1","0","",,NA,"52.9","1",NA,"","9","",,NA,"106.0","8.9","8101746"
"GAGETOWN AWOS A","45.839","-66.450","NB","14.9","1",NA,"28.7","1","-0.3","0","",,NA,"31.5","5",NA,"","6","",,NA,"109.1","19.2","8101794"
"GRAND MANAN SAR CS","44.712","-66.802","NB","14.4","0",NA,"28.3","0","-1.6","0","",,NA,"41.6","0",NA,"","6","",,NA,"117.2","9.4","8101925"
"JUNIPER","46.550","-67.167","NB","13.7","2","1.6","28.0","2","-2.5","2","0.0","2",NA,"55.0","2",NA,"0.0","9","","",NA,"129.8","10.3","8102275"
"KOUCHIBOUGUAC CS","46.770","-65.007","NB","15.3","0",NA,"29.6","0","2.2","0","",,NA,"73.8","0",NA,"","5","",,NA,"102.9","20.6","8102328"
"MACTAQUAC PROV PARK","45.954","-66.899","NB","15.2","4","1.6","27.0","4","1.0","4","0.0","4",NA,"38.5","4",NA,"","7","","",NA,"87.4","13.6","8102536"
"MECHANIC SETTLEMENT","45.694","-65.165","NB","13.5","1",NA,"27.2","0","1.7","1","",,NA,"54.6","1",NA,"","10","",,NA,"139.7","9.6","8102848"
"MISCOU ISLAND (AUT)","48.009","-64.494","NB","14.1","1",NA,"28.7","1","1.9","0","",,NA,"88.2","1",NA,"","5","",,NA,"120.8","8.7","8103050"
"MONCTON INTL A","46.112","-64.679","NB","15.0","0",NA,"29.1","0","0.3","0","0.0","0",NA,"72.0","0",NA,"","9","",,NA,"110.3","19.2","8103201"
"OAK POINT","45.507","-66.099","NB","15.9","0",NA,"28.5","0","1.0","0","0.0","0",NA,"45.6","0",NA,"0.0","11","","",NA,"85.2","21.2","8103780"
"POINT LEPREAU CS","45.073","-66.449","NB","14.6","0",NA,"23.7","0","2.7","0","",,NA,"41.6","0",NA,"","7","",,NA,"104.4","1.0","8104201"
"RED PINES","47.439","-65.598","NB","13.2","0",NA,"28.2","0","-1.9","0","",,NA,"73.9","0",NA,"","17","",,NA,"152.0","8.9","8104295"
"SAINT JOHN A","45.316","-65.890","NB","14.0","0",NA,"28.4","0","-1.0","0","0.0","0",NA,"58.3","1",NA,"","9","",,NA,"131.6","11.6","8104901"
"ST. STEPHEN","45.210","-67.253","NB","15.1","0",NA,"30.9","0","-0.9","0","",,NA,"36.2","0",NA,"","7","",,NA,"105.5","19.3","8104935"
"SUSSEX FOUR CORNERS","45.742","-65.529","NB","14.6","1",NA,"29.6","1","-1.2","0","",,NA,"34.3","1",NA,"","7","",,NA,"114.2","15.8","8105210"
"WOODSTOCK","46.170","-67.554","NB","14.6","0","1.4","28.5","0","-1.0","0","0.0","0","0.0","28.0","0","29.0","0.0","7","","",NA,"118.0","17.3","8105600"
"WOODSTOCK NEWBRIDGE","46.152","-67.543","NB","13.8","0",NA,"28.5","0","-1.7","0","",,NA,"29.8","0",NA,"","5","",,NA,"136.0","11.1","8105603"
"ST LEONARD CS","47.158","-67.832","NB","13.3","0",NA,"27.8","0","-2.3","0","",,NA,"",,NA,"","","",,NA,"149.4","9.0","810I001"
"BACCARO PT","43.451","-65.472","NS","14.6","0",NA,"22.2","0","5.0","0","",,NA,"55.9","0",NA,"","4","",,NA,"103.7","2.2","8200255"
"BEAVER ISLAND (AUT)","44.817","-62.333","NS","15.9","2",NA,"24.1","2","6.9","1","",,NA,"",,NA,"","","",,NA,"69.8","10.6","8200558"
"BRIER ISLAND","44.286","-66.347","NS","15.1","0",NA,"25.7","0","8.6","0","",,NA,"49.9","5",NA,"","5","",,NA,"89.4","2.5","8200604"
"CARIBOU POINT (AUT)","45.767","-62.683","NS","16.7","0",NA,"29.1","0","8.3","0","",,NA,"57.4","0",NA,"","8","",,NA,"68.9","30.6","8200774"
"CHETICAMP CS","46.645","-60.947","NS","15.0","0",NA,"27.4","0","4.8","0","",,NA,"174.6","0",NA,"","10","",,NA,"107.1","16.1","8200827"
"COLLEGEVILLE AUTO","45.491","-62.015","NS","13.8","0",NA,"29.1","0","0.0","0","",,NA,"89.4","1",NA,"","12","",,NA,"140.2","13.7","8201001"
"DEBERT","45.417","-63.467","NS","14.4","1",NA,"28.7","1","-0.2","0","",,NA,"73.0","1",NA,"","14","",,NA,"119.3","15.8","8201390"
"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","45.921","-60.647","NS","15.6","0",NA,"26.4","0","4.4","0","",,NA,"58.0","0",NA,"","10","",,NA,"89.3","16.9","8201780"
"GREENWOOD A","44.983","-64.917","NS","16.1","0","1.6","31.5","0","0.5","0","0.0","0",NA,"54.4","0","57.0","","7","",,NA,"93.5","37.6","8202000"
"HALIFAX INTL A","44.881","-63.509","NS","16.1","2",NA,"28.2","1","4.6","1","0.0","0",NA,"84.5","1",NA,"","8","",,NA,"81.5","28.4","8202251"
"HART ISLAND (AUT)","45.350","-60.983","NS","16.2","1",NA,"24.7","1","8.3","0","",,NA,"",,NA,"","","",,NA,"68.6","16.5","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","15.2","0",NA,"30.1","0","4.0","0","",,NA,"75.4","0",NA,"","9","",,NA,"103.8","18.8","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","15.7","0",NA,"29.3","0","0.3","0","",,NA,"81.2","0",NA,"","6","",,NA,"101.6","33.3","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","16.1","0",NA,"29.6","0","2.7","0","",,NA,"58.9","0",NA,"","8","",,NA,"89.3","33.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","16.0","6",NA,"28.5","6","3.5","6","0.0","6",NA,"37.3","6",NA,"0.0","8","","",NA,"71.2","24.1","8202896"
"LYONS BROOK","45.658","-62.797","NS","13.6","18","-1.2","24.0","18","5.0","18","0.0","18",NA,"61.0","18",NA,"0.0","7","","",NA,"58.3","5.3","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","14.9","0",NA,"29.1","0","-0.6","0","",,NA,"49.9","0",NA,"","8","",,NA,"112.0","19.7","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"189.5","0",NA,"","16","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","14.2","0",NA,"29.9","0","-1.7","0","",,NA,"104.5","0",NA,"","6","",,NA,"136.2","23.0","8204193"
"PARRSBORO","45.413","-64.347","NS","14.1","1",NA,"28.6","1","-0.9","0","",,NA,"55.3","1",NA,"","6","",,NA,"125.9","11.8","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","17.2","13","2.7","38.0","13","5.0","13","0.0","13",NA,"78.8","13",NA,"","6","","",NA,"36.5","22.7","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","14.1","10",NA,"27.8","10","3.1","10","",,NA,"88.6","11",NA,"","10","",,NA,"87.7","8.9","8204495"
"SABLE ISLAND","43.932","-60.009","NS","17.6","2",NA,"24.4","1","6.8","1","",,NA,"35.0","3",NA,"","6","",,NA,"37.3","25.7","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","17.3","10",NA,"23.5","10","6.9","10","",,NA,"44.9","10",NA,"","6","",,NA,"29.1","15.8","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","16.2","1","2.0","28.0","1","2.0","0","0.0","1",NA,"75.2","1",NA,"0.0","8","","",NA,"85.2","31.9","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","14.7","2",NA,"24.2","1","7.8","2","",,NA,"",,NA,"","","",,NA,"97.9","6.3","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","16.4","0",NA,"26.3","0","5.8","0","",,NA,"46.7","1",NA,"","6","",,NA,"74.6","27.7","8205092"
"SYDNEY A","46.161","-60.048","NS","14.9","0",NA,"29.1","0","2.4","0","0.0","0",NA,"56.0","0",NA,"","11","",,NA,"109.3","17.1","8205701"
"SYDNEY CS","46.163","-60.042","NS","14.9","5",NA,"29.2","4","2.4","5","",,NA,"56.0","5",NA,"","10","",,NA,"93.7","17.4","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","16.2","2",NA,"30.0","1","0.0","1","0.0","1",NA,"55.0","1",NA,"0.0","8","","",NA,"83.0","31.8","8205774"
"TRACADIE","45.608","-61.680","NS","15.9","1",NA,"28.8","1","6.2","0","",,NA,"93.1","1",NA,"","10","",,NA,"86.6","25.8","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","16.5","0","1.7","29.5","0","0.0","0","0.0","0",NA,"53.0","0","52.0","0.0","7","","",NA,"83.0","39.1","8206222"
"WESTERN HEAD","43.990","-64.664","NS","15.4","0",NA,"26.4","0","2.0","0","",,NA,"87.4","0",NA,"","7","",,NA,"86.8","9.1","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","23",NA,"71.0","23",NA,"","7","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","16.3","0",NA,"27.7","0","4.3","0","",,NA,"68.9","0",NA,"","5","",,NA,"74.5","22.3","8206491"
"YARMOUTH A","43.827","-66.088","NS","16.6","3",NA,"27.3","1","4.6","2","0.0","0",NA,"72.6","0",NA,"","5","",,NA,"58.3","20.7","8206495"
"CHARLOTTETOWN A","46.289","-63.119","PE","15.2","0",NA,"27.3","0","5.0","0","0.0","0",NA,"61.2","0",NA,"","9","",,NA,"101.3","18.7","8300301"
"EAST POINT (AUT)","46.460","-61.988","PE","15.8","0",NA,"26.2","0","7.1","0","",,NA,"80.7","0",NA,"","9","",,NA,"81.1","14.3","8300418"
"NEW GLASGOW","46.409","-63.350","PE","15.1","0","0.8","28.0","0","2.5","0","0.0","0",NA,"75.0","0","70.0","0.0","12","","",NA,"102.6","16.9","8300497"
"NORTH CAPE","47.058","-63.999","PE","14.1","4",NA,"24.3","4","4.8","4","",,NA,"64.7","0",NA,"","10","",,NA,"103.4","3.1","8300516"
"ST. PETERS","46.450","-62.576","PE","15.5","0",NA,"27.9","0","5.4","0","",,NA,"79.1","0",NA,"","8","",,NA,"93.1","19.1","8300562"
"SUMMERSIDE","46.441","-63.838","PE","15.5","0",NA,"27.3","0","2.3","0","",,NA,"48.7","0",NA,"","7","",,NA,"95.8","20.9","8300596"
"HARRINGTON CDA CS","46.344","-63.170","PE","15.3","0",NA,"27.2","0","5.4","0","",,NA,"68.0","0",NA,"","8","",,NA,"99.6","17.7","830P001"
"ARGENTIA (AUT)","47.294","-53.993","NL","12.5","0",NA,"18.0","0","4.8","0","",,NA,"120.8","0",NA,"","13","",,NA,"164.7","0.0","8400104"
"BADGER (AUT)","48.967","-56.067","NL","10.3","0",NA,"27.4","0","-2.6","0","",,NA,"26.5","16",NA,"","3","",,NA,"232.8","2.9","8400301"
"BAY D'ESPOIR GEN STN","47.983","-55.800","NL","11.8","3","-0.8","26.0","3","-2.0","3","0.0","3",NA,"114.5","3",NA,"0.0","13","","",NA,"169.1","0.5","8400413"
"BONAVISTA","48.667","-53.114","NL","12.0","1",NA,"24.2","1","4.0","0","",,NA,"68.1","1",NA,"","10","",,NA,"177.2","2.3","8400601"
"BRANCH","46.883","-53.968","NL","12.1","4",NA,"21.0","4","0.0","4","0.0","4",NA,"86.0","4",NA,"0.0","7","","",NA,"154.0","0.0","8400666"
"BURGEO NL","47.617","-57.617","NL","12.2","0",NA,"19.6","0","3.2","0","",,NA,"131.5","0",NA,"","15","",,NA,"174.6","0.0","8400801"
"BURNT POND","48.167","-57.333","NL","10.3","0","0.1","24.0","0","-2.0","0","0.0","0",NA,"88.8","0","80.0","0.0","12","","",NA,"234.0","2.0","8400812"
"CAPE RACE (AUT)","46.660","-53.076","NL","12.3","0",NA,"21.0","0","2.7","0","",,NA,"96.8","0",NA,"","13","",,NA,"169.7","0.1","8401000"
"CORMACK RCS","49.322","-57.393","NL","10.1","0",NA,"25.0","0","-2.3","0","",,NA,"124.2","0",NA,"","11","",,NA,"239.1","3.4","8401295"
"CORNER BROOK","48.933","-57.917","NL","11.8","0",NA,"25.3","0","1.3","0","",,NA,"103.3","0",NA,"","13","",,NA,"190.8","4.9","8401298"
"CORNER BROOK","48.950","-57.950","NL","12.4","0","-0.5","27.0","0","1.5","0","0.0","0","0.0","130.0","0","123.0","0.0","14","","",NA,"173.9","7.3","8401300"
"COW HEAD","49.912","-57.789","NL","10.7","6","-1.2","21.5","6","-1.5","6","0.0","6",NA,"122.2","6",NA,"0.0","12","","",NA,"175.3","0.5","8401335"
"DANIELS HARBOUR","50.236","-57.581","NL","10.5","1",NA,"21.5","0","1.0","1","",,NA,"149.0","4",NA,"","17","",,NA,"217.8","0.0","8401400"
"DEER LAKE","49.167","-57.433","NL","11.9","20","-0.4","27.0","20","-1.0","20","0.0","22",NA,"43.4","20",NA,"","5","","",NA,"65.0","4.0","8401500"
"DEER LAKE A","49.209","-57.394","NL","10.8","2",NA,"25.8","0","-3.3","2","0.0","0",NA,"132.6","0",NA,"","13","",,NA,"206.2","5.2","8401502"
"ENGLEE (AUT)","50.721","-56.113","NL","10.0","0",NA,"23.1","0","1.8","0","",,NA,"129.4","1",NA,"","13","",,NA,"241.2","1.1","8401538"
"FEROLLE POINT (AUT)","51.017","-57.100","NL","9.5","0",NA,"17.6","0","-0.1","0","",,NA,"122.8","0",NA,"","14","",,NA,"255.1","0.0","8401565"
"GANDER INTL A","48.937","-54.568","NL","11.0","0",NA,"26.1","0","0.5","0","0.0","0",NA,"102.6","0",NA,"","13","",,NA,"215.0","5.8","8401703"
"GANDER AIRPORT CS","48.946","-54.567","NL","11.0","0",NA,"26.3","0","0.8","0","",,NA,"90.3","0",NA,"","11","",,NA,"215.4","6.2","8401705"
"HARBOUR BRETON","47.467","-55.833","NL","11.5","1","-1.4","19.0","1","2.0","1","0.0","1",NA,"128.0","1",NA,"0.0","11","","",NA,"188.0","0.0","8402071"
"LA SCIE","49.917","-55.667","NL","8.5","3",NA,"23.5","2","0.8","1","",,NA,"130.3","1",NA,"","14","",,NA,"256.6","0.0","8402520"
"MIDDLE ARM","49.683","-56.083","NL","9.5","0",NA,"28.0","0","-3.0","0","0.0","0",NA,"150.8","0",NA,"0.0","16","","",NA,"258.7","4.0","8402644"
"MILLERTOWN RCS","48.817","-56.544","NL","10.9","0",NA,"24.8","0","-1.9","0","",,NA,"67.9","0",NA,"","12","",,NA,"216.8","4.4","8402757"
"POINT LEAMINGTON","49.333","-55.400","NL","12.2","0","-0.3","28.0","0","0.0","0","0.0","0",NA,"187.0","0","154.0","0.0","17","","",NA,"179.0","4.0","8402966"
"PORT AUX BASQUES","47.574","-59.155","NL","12.3","1","0.3","22.8","1","3.8","0","",,NA,"96.5","1",NA,"","13","",,NA,"164.8","0.5","8402975"
"ROCKY HARBOUR CS","49.570","-57.878","NL","",,NA,"",,"",,"",,NA,"174.3","0",NA,"","12","",,NA,"","","8403097"
"SAGONA ISLAND","47.368","-55.795","NL","12.4","5",NA,"17.6","4","4.8","2","",,NA,"",,NA,"","","",,NA,"138.9","0.0","8403255"
"ST. ANTHONY","51.392","-56.069","NL","8.9","11",NA,"21.9","11","-1.4","11","",,NA,"69.8","11",NA,"","10","",,NA,"173.6","0.0","8403389"
"ST ANTHONY","51.383","-56.100","NL","8.6","4",NA,"22.2","2","-0.8","2","",,NA,"43.1","4",NA,"","7","",,NA,"245.0","0.0","8403399"
"ST. JOHN'S INTL A","47.619","-52.753","NL","11.9","0",NA,"24.5","0","1.9","0","0.0","0",NA,"138.6","0",NA,"","13","",,NA,"187.7","4.0","8403505"
"ST JOHNS WEST CLIMATE","47.513","-52.783","NL","12.0","0",NA,"25.3","0","0.9","0","",,NA,"127.0","0",NA,"","13","",,NA,"184.6","5.1","8403603"
"ST LAWRENCE","46.917","-55.383","NL","12.4","0",NA,"21.9","0","2.5","0","",,NA,"137.3","0",NA,"","11","",,NA,"167.8","0.0","8403619"
"SOPS ARM WHITE BAY","49.767","-56.883","NL","11.6","4","-0.2","27.5","4","0.5","4","0.0","4",NA,"82.2","4",NA,"0.0","10","","",NA,"170.9","4.5","8403690"
"STEPHENVILLE A","48.541","-58.550","NL","12.3","0",NA,"21.0","0","2.5","0","0.0","0",NA,"102.0","1",NA,"","11","",,NA,"172.0","0.3","8403801"
"STEPHENVILLE RCS","48.561","-58.566","NL","11.9","1",NA,"20.9","1","2.0","0","",,NA,"113.8","1",NA,"","11","",,NA,"176.4","0.0","8403820"
"TERRA NOVA NAT PARK CS","48.557","-53.974","NL","11.5","0",NA,"26.3","0","1.7","0","",,NA,"117.5","0",NA,"","11","",,NA,"200.7","4.9","8403851"
"TWILLINGATE (AUT)","49.683","-54.800","NL","10.4","0",NA,"25.7","0","4.0","0","",,NA,"137.3","0",NA,"","14","",,NA,"228.1","0.1","8404025"
"WINTERLAND","47.136","-55.328","NL","12.9","0",NA,"24.9","0","2.1","0","",,NA,"65.5","5",NA,"","13","",,NA,"155.8","3.9","8404241"
"WRECKHOUSE","47.712","-59.308","NL","12.7","0",NA,"24.4","0","2.2","0","",,NA,"130.7","0",NA,"","11","",,NA,"161.6","3.5","8404343"
"GRATES COVE","48.172","-52.939","NL","11.1","19",NA,"21.2","19","5.7","18","",,NA,"",,NA,"","","",,NA,"75.9","0.0","840B053"
"POOLS ISLAND","49.112","-53.581","NL","11.0","0",NA,"25.8","0","2.6","0","",,NA,"",,NA,"","","",,NA,"214.2","4.2","840BR7C"
"MARTICOT ISLAND","47.328","-54.585","NL","12.8","0",NA,"20.5","0","3.8","0","",,NA,"",,NA,"","","",,NA,"157.1","0.0","840KN90"
"CAPE KIGLAPAIT","57.136","-61.476","NL","2.1","3",NA,"15.3","3","-5.9","2","",,NA,"",,NA,"","","",,NA,"430.4","0.0","8500926"
"CARTWRIGHT A","53.683","-57.042","NL","7.7","1",NA,"27.5","0","-2.0","1","0.0","0",NA,"94.6","1",NA,"0.0","13","",,NA,"298.5","1.0","8501101"
"CHURCHILL FALLS A","53.562","-64.106","NL","6.5","16",NA,"24.8","16","-4.4","15","",,NA,"34.7","16",NA,"","8","",,NA,"161.1","0.0","8501131"
"GOOSE A","53.317","-60.417","NL","9.2","0","-0.9","28.8","0","-2.2","0","0.4","0","138.0","59.4","0","65.0","","9","",,NA,"268.1","3.2","8501900"
"HOPEDALE (AUT)","55.450","-60.217","NL","",,NA,"",,"",,"",,NA,"36.2","8",NA,"","5","",,NA,"","","8502400"
"MARY'S HARBOUR A","52.303","-55.848","NL","8.3","11",NA,"28.7","11","-3.1","11","",,NA,"41.9","12",NA,"","8","",,NA,"186.8","1.7","8502592"
"NAIN","56.550","-61.683","NL","7.3","0",NA,"23.8","0","-2.2","0","",,NA,"35.0","0",NA,"","8","",,NA,"321.5","0.0","8502799"
"TUKIALIK BAY","54.716","-58.358","NL","3.4","3",NA,"20.8","1","-4.3","2","",,NA,"",,NA,"","","",,NA,"394.0","0.0","8503992"
"WABUSH A","52.923","-66.865","NL","6.8","11",NA,"25.1","11","-5.7","11","",,NA,"79.1","11",NA,"","7","",,NA,"212.5","0.0","8504177"
