"Environment Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHETICAMP CS","46.645","-60.947","NS","-1.3","0",NA,"15.2","0","-11.1","0","",,NA,"152.2","0",NA,"6.0","22","",,NA,"596.9","0.0","8200827"
"COLLEGEVILLE AUTO","45.491","-62.015","NS","-3.5","0",NA,"12.5","0","-21.1","0","",,NA,"140.8","0",NA,"4.0","16","",,NA,"665.0","0.0","8201001"
"DEBERT","45.417","-63.467","NS","-4.2","1",NA,"11.5","1","-27.8","0","",,NA,"108.8","1",NA,"0.0","14","",,NA,"666.6","0.0","8201390"
"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","45.921","-60.647","NS","-0.9","0",NA,"10.2","0","-13.3","0","",,NA,"161.8","0",NA,"1.0","22","",,NA,"584.7","0.0","8201780"
"GREENWOOD A","44.983","-64.917","NS","-1.9","0","0.0","14.9","0","-17.5","0","43.0","0","68.0","111.3","0","99.0","0.0","16","",,NA,"616.6","0.0","8202000"
"HALIFAX INTL A","44.881","-63.509","NS","-2.9","0",NA,"11.3","0","-17.1","0","87.8","0",NA,"183.5","0",NA,"","15","",,NA,"647.7","0.0","8202251"
"HART ISLAND (AUT)","45.350","-60.983","NS","0.0","0",NA,"12.2","0","-15.0","0","",,NA,"",,NA,"","","",,NA,"558.5","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","-1.4","1",NA,"13.9","1","-13.0","0","",,NA,"267.2","1",NA,"17.0","22","",,NA,"583.3","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","-2.5","0",NA,"12.2","0","-18.1","0","",,NA,"",,NA,"0.0","","",,NA,"637.0","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-2.3","0",NA,"13.8","0","-17.5","0","",,NA,"89.8","0",NA,"0.0","12","",,NA,"629.4","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-1.3","14",NA,"12.5","14","-16.0","14","14.0","14",NA,"96.7","14",NA,"","7","","",NA,"328.6","0.0","8202896"
"LYONS BROOK","45.658","-62.797","NS","-2.4","6","0.1","13.0","6","-21.0","6","52.0","5",NA,"108.4","5",NA,"","16","","",NA,"510.1","0.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","-3.6","2",NA,"12.9","1","-19.7","1","",,NA,"76.9","2",NA,"0.0","11","",,NA,"627.3","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"54.3","17",NA,"143.0","8","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-3.3","0",NA,"13.0","0","-25.5","0","",,NA,"96.9","0",NA,"0.0","12","",,NA,"661.5","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-3.6","1",NA,"13.0","1","-24.6","0","",,NA,"141.0","1",NA,"3.0","12","",,NA,"648.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-2.6","14","-0.1","12.0","14","-19.5","14","41.8","14",NA,"83.0","14",NA,"0.0","9","","",NA,"349.5","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","-3.1","10",NA,"12.7","10","-18.5","10","",,NA,"122.5","10",NA,"","9","",,NA,"443.5","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","3.3","2",NA,"13.4","1","-8.2","1","",,NA,"142.0","2",NA,"","19","",,NA,"426.7","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","2.7","11",NA,"13.0","11","-7.5","11","",,NA,"96.9","11",NA,"","8","",,NA,"305.8","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","-2.2","2","-0.4","9.0","1","-20.0","1","27.2","1",NA,"124.7","1",NA,"0.0","8","","",NA,"584.9","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","0.4","9",NA,"13.6","8","-6.8","3","",,NA,"",,NA,"","","",,NA,"387.4","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","-1.3","6",NA,"12.3","6","-15.9","6","",,NA,"115.1","8",NA,"","11","",,NA,"481.6","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-1.7","0",NA,"11.9","0","-13.2","0","113.6","0",NA,"215.5","0",NA,"2.0","21","",,NA,"609.3","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-1.6","0",NA,"11.8","0","-13.3","0","",,NA,"146.7","0",NA,"1.0","19","",,NA,"608.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-3.4","0",NA,"12.5","0","-24.0","0","31.6","0",NA,"89.2","0",NA,"0.0","12","","",NA,"662.4","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-1.9","1",NA,"13.6","1","-18.8","0","",,NA,"120.9","1",NA,"","15","",,NA,"595.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-1.6","0","0.4","14.5","0","-17.5","0","57.0","0","120.0","120.2","0","105.0","0.0","17","","",NA,"606.6","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-0.5","1",NA,"12.7","1","-16.4","0","",,NA,"131.9","1",NA,"0.0","12","",,NA,"555.1","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"21.0","11",NA,"92.8","11",NA,"","5","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","0.6","0",NA,"12.5","0","-15.6","0","",,NA,"135.6","0",NA,"0.0","18","",,NA,"539.7","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","0.4","0",NA,"12.5","0","-15.6","0","45.2","0",NA,"154.6","0",NA,"0.0","20","",,NA,"544.9","0.0","8206495"
"CHARLOTTETOWN A","46.289","-63.119","PE","-3.3","1",NA,"10.1","1","-17.6","0","75.0","1",NA,"104.8","1",NA,"6.0","17","",,NA,"639.1","0.0","8300301"
"EAST POINT (AUT)","46.460","-61.988","PE","-1.1","0",NA,"8.2","0","-15.8","0","",,NA,"95.7","0",NA,"","20","",,NA,"591.9","0.0","8300418"
"NEW GLASGOW","46.409","-63.350","PE","-2.9","0","0.4","11.0","0","-18.0","0","54.0","0","75.0","91.8","0","69.0","","19","","",NA,"647.8","0.0","8300497"
"NORTH CAPE","47.058","-63.999","PE","-2.3","0",NA,"8.3","0","-13.9","0","",,NA,"111.3","0",NA,"","16","",,NA,"629.7","0.0","8300516"
"ST. PETERS","46.450","-62.576","PE","-2.0","5",NA,"10.7","5","-17.6","1","",,NA,"62.1","11",NA,"1.0","12","",,NA,"518.8","0.0","8300562"
"SUMMERSIDE","46.441","-63.838","PE","-3.4","0",NA,"9.1","0","-17.9","0","",,NA,"66.3","0",NA,"3.0","13","",,NA,"663.8","0.0","8300596"
"HARRINGTON CDA CS","46.344","-63.170","PE","-3.4","1",NA,"10.5","1","-18.9","0","",,NA,"92.9","1",NA,"12.0","15","",,NA,"643.2","0.0","830P001"
"ARGENTIA (AUT)","47.294","-53.993","NL","-0.8","0",NA,"9.4","0","-8.3","0","",,NA,"144.2","0",NA,"0.0","15","",,NA,"582.5","0.0","8400104"
"BADGER (AUT)","48.967","-56.067","NL","-6.9","10",NA,"2.6","10","-21.2","9","",,NA,"54.2","10",NA,"","9","",,NA,"523.0","0.0","8400301"
"BAY D'ESPOIR GEN STN","47.983","-55.800","NL","-3.1","3","-0.6","10.0","0","-20.0","3","86.0","0","165.0","117.8","0","81.0","0.0","19","","",NA,"591.3","0.0","8400413"
"BONAVISTA","48.667","-53.114","NL","-2.3","2",NA,"9.8","1","-10.9","1","",,NA,"139.3","2",NA,"7.0","15","",,NA,"588.5","0.0","8400601"
"BRANCH","46.883","-53.968","NL","-1.7","12",NA,"10.0","12","-15.0","12","51.0","12",NA,"134.0","12",NA,"","10","","",NA,"374.0","0.0","8400666"
"BURGEO NL","47.617","-57.617","NL","-2.2","0",NA,"7.6","0","-10.7","0","",,NA,"177.6","0",NA,"7.0","18","",,NA,"627.3","0.0","8400801"
"BURNT POND","48.167","-57.333","NL","-6.7","0","-0.6","3.0","0","-23.0","0","183.0","0","257.0","136.4","0","98.0","20.0","17","","",NA,"765.5","0.0","8400812"
"CAPE RACE (AUT)","46.660","-53.076","NL","4.0","28",NA,"8.9","28","-5.0","28","",,NA,"162.4","1",NA,"","18","",,NA,"42.1","0.0","8401000"
"CORMACK RCS","49.322","-57.393","NL","-6.6","0",NA,"5.0","0","-18.7","0","",,NA,"90.6","0",NA,"46.0","19","",,NA,"762.6","0.0","8401295"
"CORNER BROOK","48.933","-57.917","NL","-5.2","0",NA,"8.3","0","-16.7","0","",,NA,"91.2","0",NA,"","17","",,NA,"717.7","0.0","8401298"
"CORNER BROOK","48.950","-57.950","NL","-4.2","0","-1.7","8.0","0","-16.5","0","99.2","0","106.0","145.8","0","98.0","20.0","18","","",NA,"688.4","0.0","8401300"
"COW HEAD","49.912","-57.789","NL","-4.6","7","-1.3","7.5","7","-14.0","7","61.0","7",NA,"72.0","7",NA,"20.0","9","","",NA,"543.0","0.0","8401335"
"DANIELS HARBOUR","50.236","-57.581","NL","-5.3","2",NA,"5.8","2","-16.9","0","",,NA,"78.0","2",NA,"","9","",,NA,"675.3","0.0","8401400"
"DEER LAKE","49.167","-57.433","NL","-5.9","23","-2.6","1.0","23","-18.0","23","0.0","26",NA,"0.0","24",NA,"","0","","",NA,"190.8","0.0","8401500"
"DEER LAKE A","49.209","-57.394","NL","-6.2","2",NA,"6.2","1","-21.6","1","118.0","1",NA,"130.0","1",NA,"60.0","20","",,NA,"700.9","0.0","8401502"
"ENGLEE (AUT)","50.721","-56.113","NL","-5.9","4",NA,"2.5","4","-14.0","0","",,NA,"65.9","4",NA,"","13","",,NA,"645.3","0.0","8401538"
"FEROLLE POINT (AUT)","51.017","-57.100","NL","-7.0","11",NA,"3.0","9","-15.2","11","",,NA,"2.3","28",NA,"","2","",,NA,"500.6","0.0","8401565"
"GANDER INTL A","48.937","-54.568","NL","-5.2","0",NA,"8.3","0","-14.9","0","101.9","0",NA,"109.9","0",NA,"49.0","17","",,NA,"719.9","0.0","8401703"
"GANDER AIRPORT CS","48.946","-54.567","NL","-5.2","0",NA,"8.6","0","-14.9","0","",,NA,"62.8","0",NA,"9.0","12","",,NA,"719.6","0.0","8401705"
"HARBOUR BRETON","47.467","-55.833","NL","-2.3","0","-1.5","9.0","0","-14.0","0","47.0","0","135.0","135.0","0","111.0","0.0","10","","",NA,"628.5","0.0","8402071"
"LA SCIE","49.917","-55.667","NL","-6.5","0",NA,"5.3","0","-17.7","0","",,NA,"103.5","0",NA,"","16","",,NA,"758.7","0.0","8402520"
"LETHBRIDGE","48.350","-53.902","NL","-3.6","0","-1.0","10.0","0","-18.0","0","75.0","0","175.0","137.0","0","121.0","0.0","19","","",NA,"669.2","0.0","8402544"
"MIDDLE ARM","49.683","-56.083","NL","-7.3","0",NA,"8.0","0","-21.0","0","139.0","0",NA,"139.0","0",NA,"35.0","13","","",NA,"784.8","0.0","8402644"
"MILLERTOWN RCS","48.817","-56.544","NL","-6.0","0",NA,"6.5","0","-18.2","0","",,NA,"105.9","0",NA,"33.0","13","",,NA,"743.7","0.0","8402757"
"POINT LEAMINGTON","49.333","-55.400","NL","-3.6","21","0.0","2.0","21","-10.0","21","9.0","21",NA,"9.0","21",NA,"","3","","",NA,"215.5","0.0","8402966"
"PORT AUX BASQUES","47.574","-59.155","NL","-1.6","2","0.5","8.2","2","-9.7","1","",,NA,"28.0","21",NA,"","5","",,NA,"568.4","0.0","8402975"
"ROCKY HARBOUR CS","49.570","-57.878","NL","",,NA,"",,"",,"",,NA,"91.7","0",NA,"","15","",,NA,"","","8403097"
"SAGONA ISLAND","47.368","-55.795","NL","-0.8","7",NA,"10.2","7","-8.4","1","",,NA,"",,NA,"","","",,NA,"452.0","0.0","8403255"
"ST. ANTHONY","51.392","-56.069","NL","-8.4","16",NA,"0.7","16","-22.2","16","",,NA,"2.0","16",NA,"","1","",,NA,"395.8","0.0","8403389"
"ST ANTHONY","51.383","-56.100","NL","-8.9","2",NA,"1.8","2","-20.8","1","",,NA,"56.4","2",NA,"","9","",,NA,"780.6","0.0","8403399"
"ST. JOHN'S INTL A","47.619","-52.753","NL","-2.6","0",NA,"11.0","0","-11.2","0","119.1","0",NA,"204.6","0",NA,"3.0","15","",,NA,"640.1","0.0","8403505"
"ST JOHNS WEST CLIMATE","47.513","-52.783","NL","-2.6","1",NA,"10.7","1","-11.7","0","",,NA,"206.1","1",NA,"10.0","17","",,NA,"616.6","0.0","8403603"
"ST LAWRENCE","46.917","-55.383","NL","-1.7","0",NA,"8.9","0","-13.3","0","",,NA,"181.7","0",NA,"","21","",,NA,"610.6","0.0","8403619"
"SOPS ARM WHITE BAY","49.767","-56.883","NL","-4.8","3","-0.9","3.0","3","-15.5","3","44.0","3",NA,"47.8","3",NA,"0.0","11","","",NA,"638.3","0.0","8403690"
"STEPHENVILLE A","48.541","-58.550","NL","-3.2","0",NA,"7.5","0","-13.1","0","133.7","0",NA,"125.7","0",NA,"5.0","25","",,NA,"656.6","0.0","8403801"
"STEPHENVILLE RCS","48.561","-58.566","NL","-3.6","0",NA,"7.9","0","-12.7","0","",,NA,"107.4","0",NA,"9.0","20","",,NA,"670.1","0.0","8403820"
"TERRA NOVA NAT PARK CS","48.557","-53.974","NL","-5.0","0",NA,"7.6","0","-15.9","0","",,NA,"137.1","0",NA,"21.0","14","",,NA,"713.2","0.0","8403851"
"TWILLINGATE (AUT)","49.683","-54.800","NL","-3.9","0",NA,"6.6","0","-11.5","0","",,NA,"98.7","0",NA,"36.0","14","",,NA,"678.1","0.0","8404025"
"WINTERLAND","47.136","-55.328","NL","-3.3","22",NA,"3.1","22","-13.1","22","",,NA,"142.5","3",NA,"","17","",,NA,"191.7","0.0","8404241"
"WRECKHOUSE","47.712","-59.308","NL","-1.8","0",NA,"10.2","0","-9.7","0","",,NA,"132.6","0",NA,"0.0","15","",,NA,"613.2","0.0","8404343"
"GRATES COVE","48.172","-52.939","NL","-2.1","15",NA,"2.9","15","-8.7","15","",,NA,"",,NA,"","","",,NA,"321.9","0.0","840B053"
"POOLS ISLAND","49.112","-53.581","NL","-3.7","0",NA,"8.7","0","-14.1","0","",,NA,"",,NA,"","","",,NA,"672.2","0.0","840BR7C"
"MARTICOT ISLAND","47.328","-54.585","NL","-1.4","0",NA,"8.6","0","-10.2","0","",,NA,"",,NA,"","","",,NA,"600.7","0.0","840KN90"
"CAPE KAKKIVIAK","59.985","-64.165","NL","-16.8","0",NA,"-6.7","0","-26.5","0","",,NA,"",,NA,"","","",,NA,"1077.7","0.0","8500920"
"CAPE KIGLAPAIT","57.136","-61.476","NL","-16.0","6",NA,"-6.1","6","-26.5","5","",,NA,"",,NA,"","","",,NA,"849.0","0.0","8500926"
"CARTWRIGHT A","53.683","-57.042","NL","-11.5","0",NA,"2.3","0","-24.8","0","51.8","0",NA,"51.4","0",NA,"45.0","11","",,NA,"914.3","0.0","8501101"
"CHURCHILL FALLS A","53.562","-64.106","NL","-18.1","12",NA,"-7.5","12","-34.3","12","",,NA,"0.0","12",NA,"","0","",,NA,"686.1","0.0","8501131"
"GOOSE A","53.317","-60.417","NL","-15.6","0","-3.1","1.8","0","-29.2","0","42.6","0","60.0","37.4","0","58.0","28.0","8","",,NA,"1040.7","0.0","8501900"
"HOPEDALE (AUT)","55.450","-60.217","NL","-14.2","0",NA,"1.3","0","-23.1","0","",,NA,"80.8","16",NA,"","11","",,NA,"999.7","0.0","8502400"
"MARY'S HARBOUR A","52.303","-55.848","NL","-10.7","5",NA,"1.5","5","-24.1","5","",,NA,"7.5","5",NA,"","2","",,NA,"746.2","0.0","8502592"
"NAIN","56.550","-61.683","NL","-15.2","0",NA,"0.5","0","-25.3","0","",,NA,"10.1","0",NA,"40.0","2","",,NA,"1029.5","0.0","8502799"
"NAIN A","56.551","-61.682","NL","",,NA,"-1.9","3","",,"",,NA,"",,NA,"35.0","","",,NA,"","","8502801"
"TUKIALIK BAY","54.716","-58.358","NL","-16.2","0",NA,"-3.8","0","-27.7","0","",,NA,"",,NA,"","","",,NA,"1061.5","0.0","8503992"
"WABUSH A","52.923","-66.865","NL","-18.3","18",NA,"-8.6","18","-36.5","18","",,NA,"3.4","18",NA,"","2","",,NA,"472.4","0.0","8504177"
